VISARA	HUB	HUB	HUB	LAN INTELLIGENT HUB
FORMATION	PRINTER	PRINTER	PRINTER	PRINTER
Cisco	UC500	UNIFIED-COMM	UNIFIED-COMM	UNIFIED COMMUNICATIONS SRVS
SAP	HUMAN-RES	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
SunGard	iWorks	PUBLISHING	ENTPRISE-APP	DESIGN & PUBLISHING SOFTWARE
BrightTag	DBMS-SWFTWR	DBMS	DBMS-BI	DATABASE MANAGEMENT
VMware	ESX 3.0	SERVER-MGMT	SYSTEMS-MGMT	SERVER MANAGEMENT TOOLS
MUR	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
TLENOFON	VOICEOVERIP	VOICEOVERIP	VOICEOVERIP	VOICE OVER INTERNET
IBM	VM	VM	VM	OPERATING SYSTEM
Numaras	IT-MGT-SW	DATA-CENTER	ENTERRISE-MG	IT INFRASTRUCTURE & OPS MANA
AZREX	AZ7	BI	DBMS-BI	BUSINESS INTELLIGENCE
MOVISTAR	VIRTUAL-PBX	VIRTUAL-PBX	VIRTUAL-PBX	VIRTUAL PBX
SRX	SYSTEM-1	PBX	PBX	PRIVATE BRANCH EXCHANGE
HP	9000-700	9000-700	9000-WRK	HIGH PERFORMANCE WORKSTATION
SHARP	INKJET-B/W	INKJET-B/W	INKJET	INK JET PRINTER
SAP	RK	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
Oracle	AutoVue	PUBLISHING	ENTPRISE-APP	DESIGN & PUBLISHING SOFTWARE
HAYES	REM-ACC-SERV	 	 	REMOTE ACCESS SERVER
JDA-SFTWR	SUPPLY-CHAIN	SUPPLY-CHAIN	ENTPRISE-APP	SUPPLY CHAIN MANAGEMENT
AT&T	SONET-SERV	SONET-SERV	SONET-SERV	SONET SERVICE
HP	XW6000	XW	WORKSTATION	HIGH PERFORMANCE WORKSTATION
GOLDSTAR	PHONE-SYS	PHONE-SYS	PHONE-SYS	PHONE SYSTEM
IOAUSTIN	VIRTUAL-PBX	VIRTUAL-PBX	VIRTUAL-PBX	VIRTUAL PBX
INTER-TEL	VIRTUAL-PBX	VIRTUAL-PBX	VIRTUAL-PBX	VIRTUAL PBX
CENTRINITY	FIRST-CLASS	GROUPWARE	OFFICE	GROUPWARE SOFTWARE
FUJITSU	DESKTOP	DESKTOP	PC	PERSONAL DESKTOP COMPUTER
PEACHTREE	ACCOUNTING	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
MICROSOFT	GRTPLAIN-HR	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
INFOPRINT	MULTIFUN-B/W	MULTIFUN-B/W	MULTI	MULTIFUNCTION PRINTER
Courion	ANTI-VIRUS	ANTI-VIRUS	SECURITY-MGT	ANTI-VIRUS
Sage	Sage PFW ERP	ERP-UNSPEC	ENTPRISE-APP	UNSPECIFIED ERP MODULE
PYRAMID-SFT	TERASPECT	CRM/SFA	ENTPRISE-APP	CUSTOMER/SALESFORCE MGMT
SUN	SUNFIRE-V240	SUNFIRE	SUNFIRE	SERVER
BULL	NOVA-9160	NOVA-9000	NOVASCALE	SERVER
EPICOR	MAN2000-SCM	SUPPLY-CHAIN	ENTPRISE-APP	SUPPLY CHAIN MANAGEMENT
SUPERSOFT	STATS-GRAPH	BI	DBMS-BI	BUSINESS INTELLIGENCE
HP	BusServAtmtn	BI	DBMS-BI	BUSINESS INTELLIGENCE
R.O.Writer	PUBLISHNG-SW	PUBLISHING	ENTPRISE-APP	DESIGN & PUBLISHING SOFTWARE
NuanceComms	Nuance	PUBLISHING	ENTPRISE-APP	DESIGN & PUBLISHING SOFTWARE
Dell	PWREDGE-R620	POWEREDGE	POWEREDGE	SERVER
ClickDmnsns	MARKETING-SW	MARKETING	ENTPRISE-APP	MARKETING PERFORMANCE MANAGE
FIS Global	BancLine	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
INTELLECT	PERSONNEL	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
SAP	InteractCntr	SAAS-CRM	CLOUD-CMPTNG	CRM AS A SERVICE
ATTACH-WRQ	HUB	HUB	HUB	LAN INTELLIGENT HUB
ROSS	SUPPLY-CHAIN	SUPPLY-CHAIN	ENTPRISE-APP	SUPPLY CHAIN MANAGEMENT
FINFORCE	ERP-UNSPEC	ERP-UNSPEC	ENTPRISE-APP	UNSPECIFIED ERP MODULE
BROADWING	ISDN-BRI	ISDN-BRI	ISDN-BRI	ISDN-BRI LINE
WePay	COMM-SWFTWR	COMMERCE	ENTPRISE-APP	COMMERCE APPLICATION
DATAPOINT	PRINTER	PRINTER	PRINTER	PRINTER
WOLFRAM	MATHEMATICA	BI	DBMS-BI	BUSINESS INTELLIGENCE
IBM	TvolScOpsMgr	ANTI-VIRUS	SECURITY-MGT	ANTI-VIRUS
HITACHI	PRINTER	PRINTER	PRINTER	PRINTER
WINTAX	CRM	CRM/SFA	ENTPRISE-APP	CUSTOMER/SALESFORCE MGMT
Oracle	ECM	DOC-MGMT	WORKFLOW	DOCUMENT MANAGEMENT
IBM	9672-R85	9672-G4	9672	IBM/PCM MAINFRAME
MCLEOD-USA	XDSL	XDSL	XDSL	XDSL LINE
Teradata	Unity	DATA-CENTER	ENTERPRISE-M	NETWORK MANGEMENT SOFTWARE
IFAX.OPEN	CRM	CRM/SFA	ENTPRISE-APP	CUSTOMER/SALESFORCE MGMT
FRIEDMAN	FRONTIER-MFG	MANUFACTURER	IND-SPECIFIC	MANUFACTURING
eEyeDgtlSec	ANTI-VIRUS	ANTI-VIRUS	SECURITY-MGT	ANTI-VIRUS
A-ANDERSEN	SERVICES	 	 	SERVICES VENDOR
XEROX	DT-6100	DOCUTECH	PRODUCTION	PRODUCTION PRINTER
AVAYA	SYSTEM25	PBX	PBX	PRIVATE BRANCH EXCHANGE
800PBX	PHONE-SYS	PHONE-SYS	PHONE-SYS	PHONE SYSTEM
Cisco	2500	ROUTER	ROUTER	ROUTER
HasOffers	MARKETING-SW	MARKETING	ENTPRISE-APP	MARKETING PERFORMANCE MANAGE
HYPERCEIVE	MULTIMEDIA	MULTIMEDIA	WORKSTATION	MULTIMEDIA
BOUYGUES	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
SAP	AribaDiscov	BI	DBMS-BI	BUSINESS INTELLIGENCE
IBM	X-2XX	XSERIES-2XX	XSERIES	SERVER
UNSPECIFIED	PRINTER	PRINTER	PRINTER	PRINTER
HP	PRO-WORKSTN	PRO-WORKSTN	PRO-WORKSTN	HIGH PERFORMANCE WORKSTATION
IFS	SUPPLY-CHAIN	SUPPLY-CHAIN	ENTPRISE-APP	SUPPLY CHAIN MANAGEMENT
NOTION-INK	TABLET	TABLET	TABLET	TABLET COMPUTER
UNISYS	DORADO-150	DORADO	CLEARPATH	SERVER
SAP	TM	SUPPLY-CHAIN	ENTPRISE-APP	SUPPLY CHAIN MANAGEMENT
MICROSOFT	SMALLBUS-SCM	SUPPLY-CHAIN	ENTPRISE-APP	SUPPLY CHAIN MANAGEMENT
Open-Text	ProVision	ENTPRISE-MGT	ENTPRISE-MGT	ENTERPRISE MANAGEMENT
RAD-DATA	REM-ACC-SERV	 	 	REMOTE ACCESS SERVER
PRINTEK	PRINTER	PRINTER	PRINTER	PRINTER
SAMSUNG	PRINTER	PRINTER	PRINTER	PRINTER
UNISYS	LIBRA	LIBRA	CLEARPATH	SERVER
MICROSOFT	NAVISION-SCM	SUPPLY-CHAIN	ENTPRISE-APP	SUPPLY CHAIN MANAGEMENT
BT	VPN	VPN	VPN	VIRTUAL PRIVATE NETWORK
MAI	DT-MATRX-B/W	DT-MATRX-B/W	DOT-MATRIX	DOT MATRIX PRINTER
SAS	GENIUS	BI	DBMS-BI	BUSINESS INTELLIGENCE
DATA-BUS	CRM	CRM/SFA	ENTPRISE-APP	CUSTOMER/SALESFORCE MGMT
IBM	DLP	DLP	SECURITY-MGT	DATA LOSS PREVENTION SFTWARE
IBM	9672-R54	9672-G3	9672	IBM/PCM MAINFRAME
LIINOS	ACCOUNTING	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
HenrySchein	MicroMD	MEDICAL	IND-SPECIFIC	MEDICAL
NCR	MIDRANGE	MIDRANGE	MIDRANGE	SERVER
SEQUOIA	SERVER	UNSPEC-SVR	SERVER	SERVER
TDC-SONG	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
SCHOOL-MAST	CRM	CRM/SFA	ENTPRISE-APP	CUSTOMER/SALESFORCE MGMT
IBS	ACCOUNTING	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
Abila	SageNonproft	PHILANTHROPI	IND-SPECIFIC	PHILANTHROPIC
DELTRON	UPS	 	 	POWER SYSTEM
OCE	PS75	PAGESTREAM	PRODUCTION	PRODUCTION PRINTER
OTHER	RISC-WRKSTN	WORKSTATION	WORKSTATION	HIGH PERFORMANCE WORKSTATION
Chaos Soft	SAAS-CRM	SAAS-CRM	CLOUD-CMPTNG	CRM AS A SERVICE
KYMEN-PUHEL	VOICEPROVIDE	LONG-DIST	LONG-DIST	LONG DISTANCE CARRIER
MICROTEK	PRINTER	PRINTER	PRINTER	PRINTER
APPLE	WEB-OBJECTS	APP-SERVER	WORKFLOW	APPLICATION SERVER SOFTWARE
XEROX	PRINTER-COLR	PRINTER-COLR	PRINTER	PRINTER
Avaya	Bus Advocate	VOICEOVERIP	VOICEOVERIP	VOICE OVER INTERNET
FalconStor	CDP	DISK-NAS	NAS	NETWORK ATTACHED STORAGE
DEUTSCHETEL	UNSPECIFIED	UNSPECIFIED	UNSPECIFIED	UNSPECIFIED LEASED LINE
TOATech	SRV&FLD-SW	SERVICE&FIEL	ENTERPRISE-A	SERVICE & FIELD SUPPORT MANA
BT	ID-MGMT	IDENTITY-MGT	SECURITY-MGT	IDENTITY MANAGEMENT
NETSCAPE	FAST-TRACK	APP-SERVER	WORKFLOW	APPLICATION SERVER SOFTWARE
MINOLTA	MULTIFUN-B/W	MULTIFUN-B/W	MULTI	MULTIFUNCTION PRINTER
Novell	StorageMngr	DATA-CENTER	ENTERRISE-MG	IT INFRASTRUCTURE & OPS MANA
Pearson Edu	MyMathLab	EDUCATION	IND-SPECIFIC	ACADEMIC & EDUCATION MANAGEM
PROGRESS	BI	BI	DBMS-BI	BUSINESS INTELLIGENCE
COSS	INSURANCE	INSURANCE	IND-SPECIFIC	INSURANCE
Oracle	PSAbsencMgmt	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
PALM	SMARTPHONE	SMARTPHONE	SMARTPHONE	SMARTPHONE
Symantec	WebGateway	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
Riverbed	SteelCtrl	ROUTER	ROUTER	ROUTER
OTHER	INKJET	INKJET	INKJET	INK JET PRINTER
FDS	THRIFT	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
ALTIGEN	MAINT	MAINT	MAINT	MAINTENANCE VENDOR
CampgrndMtr	CampgrndMstr	PUBLISHING	ENTPRISE-APP	DESIGN & PUBLISHING SOFTWARE
Lenovo	DESKTOP-PC	DESKTOP	PC	PERSONAL PORTABLE COMPUTER
A10Networks	A10 Networks	ROUTER	ROUTER	ROUTER
COMP-GUIDE	CMS-GL	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
WEBAGENTUR	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
USERWARE	USERBASE	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
OpenSource	CentOS	OS	OS	OPERATING SYSTEM
Cisco	2960S	ROUTER	ROUTER	ROUTER
ExactTarget	CoTweet	SOCIAL-MGT	ENTERPRISE-A	SOCIAL MEDIA SYSTEMS
INTUITIVE	ERP-UNSPEC	ERP-UNSPEC	ENTPRISE-APP	UNSPECIFIED ERP MODULE
KPN-QWEST	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
F5-NETWORKS	F5 GTM	DISK-NAS	NAS	NETWORK ATTACHED STORAGE
Adobe	Exp Mgr	SAAS	CLOUD-CMPTNG	SOFTWARE AS A SERVICE
COMPILER	MUMPS	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
OTHER	T1	T1	T1	T1 LINE
Oracle	PROCUREMENT	PROCUREMENT	ENTPRISE-APP	PROCUREMENT
BT	ETHERNET	ETHERNET	ETHERNET	ETHERNET NETWORK
CESKY-TELE	VPN	VPN	VPN	VIRTUAL PRIVATE NETWORK
GATEWAY	NAS	DISK-NAS	NAS	NETWORK ATTACHED STORAGE
TELUS	MPLS	MPLS	MPLS	MULTIPROTCOL LABEL SWITCHING
COMMTOUCH	MSG-SECURITY	MSG-SECURITY	SECURITY-MGT	MESSAGE SECURITY SOFTWARE
Shoutlet	MARKETING-SW	MARKETING	ENTPRISE-APP	MARKETING PERFORMANCE MANAGE
ROI	MANAGE2000	MANUFACTURER	IND-SPECIFIC	MANUFACTURING
RACKSPACE	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
AXIANS	UNIFIED-COMM	UNIFIED-COMM	UNIFIED-COMM	UNIFIED COMMUNICATIONS SRVS
ORACLE	SQL-PLUS	BI	DBMS-BI	BUSINESS INTELLIGENCE
OpenSource	Mantis	SOFT-CONFIG	APPL-MGMT	SOFTWARE CONFIGURATION MGMT
MITSUBISHI	UPS	 	 	POWER SYSTEM
MCKESSONHBO	SERVICES	 	 	SERVICES VENDOR
Continuent	DBMS-SWFTWR	DBMS	DBMS-BI	DATABASE MANAGEMENT
ARTISOFT	LANTASTIC-4	LANTASTIC	LANTASTIC	LAN OPERATING SYSTEM
UNISYS	MCP	MCP	MCP	OPERATING SYSTEM
UNSPECIFIED	BACKUP	BACKUP	STORAGE-MGMT	BACKUP AND RECOVERY
INTACTIX	RETAIL	RETAIL	IND-SPECIFIC	RETAIL
BELLSOUTH	CELLULAR	CELLULAR	CELLULAR	CELLULAR PROVIDER
INFORGLOBAL	CRM	CRM/SFA	ENTPRISE-APP	CUSTOMER/SALESFORCE MGMT
RJM-CONSULT	GEN-ACCT	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
FUJITSU	SYSTEM25	SYSTEM26	SYSTEM27	SERVER
STRATUS	RISC-SERVER	UNSPEC-SVR	RISC-SERVER	SERVER
ESI-COMM	PBX-EXT	 	 	PLANNED PBX EXTENSIONS
HITACHI	PILOT-28R	PILOT-P8	PILOT	IBM/PCM MAINFRAME
SAS	SAS/STAT	BI	DBMS-BI	BUSINESS INTELLIGENCE
GETRONICS	PRINTER-B/W	PRINTER-B/W	PRINTER	PRINTER
IOMEGA	DISK	DISK-DRIVE	DISK	DISK DRIVE
TANDY	DT-MATRX-B/W	DT-MATRX-B/W	DOT-MATRIX	DOT MATRIX PRINTER
BT	IDS	INTRSN-DECT	SECURITY-MGT	INTRUSION DETECTION SOFTWARE
SwConstrctn	MediaServer	DOC-MGMT	WORKFLOW	DOCUMENT MANAGEMENT
rentec	REALTY-SW	REAL ESTATE	IND-SPECIFIC	REAL ESTATE
DASSAULT	CADAM	CAD/CAM	WORKSTATION	CAD/CAM
Dell	PWREDGE210-2	POWEREDGE	POWEREDGE	SERVER
APETURE	DATA-CENTER	DATA-CENTER	ENTPRISE-MGT	ENTERPRISE MANAGEMENT
OTHER	VIDEO-CONF	VIDEO-CONF	VIDEO-CONF	VIDEO CONFERENCING
CA	quickfetch	DATA-CENTER	ENTERRISE-MG	IT INFRASTRUCTURE & OPS MANA
ADV-MATRIX	DT-MATRX-COL	DT-MATRX-COL	DOT-MATRIX	DOT MATRIX PRINTER
ENTREPRENUR	PAAS	PAAS	CLOUD-CMPTNG	PLATFORM AS A SERVICE
Nortel	Alteon	ROUTER	ROUTER	ROUTER
UNIVERSAL	STORAGE-MGMT	STORAGE-MGMT	STORAGE-MGMT	STORAGE MANAGEMENT
MICROSOFT	BACKOFFICE	GROUPWARE	OFFICE	GROUPWARE SOFTWARE
BANYAN	VINES-6	VINES	VINES	LAN OPERATING SYSTEM
IBM	370	370	370	IBM/PCM MAINFRAME
CA	CA ERwin	IAAS	CLOUD-CMPTNG	INFRASTRUCTURE AS A SERVICE
NetSuite	SuiteFlow	SERVER-MGMT	SYSTEMS-MGMT	SERVER MANAGEMENT TOOLS
ORANGE	WAN-OPT-SRV	WAN-OPT-SRV	WAN-OPT-SRV	WAN OPTIMIZATION SERVICES
SoftLayer	IAAS	IAAS	CLOUD-CMPTNG	INFRASTRUCTURE AS A SERVICE
Badgeville	DEV-TOOL	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
IBM	VM/ESA	VM	VM	OPERATING SYSTEM
EPICOR	AVANTE	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
NASHUATEC	DDP-92	PRODUCTION	PRODUCTION	PRODUCTION PRINTER
Box.net	Box	DOC-MGMT	WORKFLOW	DOCUMENT MANAGEMENT
MINERVA	ERP	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
REALDOLMEN	CRM	CRM/SFA	ENTPRISE-APP	CUSTOMER/SALESFORCE MGMT
SAP	QualityMgnt	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
ANYWARE	ANTI-VIRUS	ANTI-VIRUS	SECURITY-MGT	ANTI-VIRUS
NEC	DESKTOP	DESKTOP	PC	PERSONAL DESKTOP COMPUTER
IBM	9672-RA6	9672-G5	9672	IBM/PCM MAINFRAME
SAS	Bus Intel	BI	DBMS-BI	BUSINESS INTELLIGENCE
CA	CA GenerOL	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
TELEFONICA	WAN-OPT-SRV	WAN-OPT-SRV	WAN-OPT-SRV	WAN OPTIMIZATION SERVICES
XO	OCX	OCX	OCX	OPTICAL CARRIER LINE
SAMSUNG	VIRTUAL-PBX	VIRTUAL-PBX	VIRTUAL-PBX	VIRTUAL PBX
CA	Log Anlyzr	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
NOVELL	NETWORK-MGMT	NETWORK-MGMT	SYSTEMS-MGMT	NETWORK MANAGEMENT TOOLS
UNSPECIFIED	VIRTUAL-PBX	VIRTUAL-PBX	VIRTUAL-PBX	VIRTUAL PBX
F-SECURE	DLP	DLP	SECURITY-MGT	DATA LOSS PREVENTION SFTWARE
NEXT	PRINTER	PRINTER	PRINTER	PRINTER
Izenda	BI-SOFTWARE	BI	DBMS-BI	BUSINESS INTELLIGENCE
SBT	PAYROLL	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
VERSYSS	SOLUTION	SOLUTION	SOLUTION	SERVER
REBUS	PERSONNEL	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
Avaya	BusComms Mgr	VOICEOVERIP	VOICEOVERIP	VOICE OVER INTERNET
POSitouch	RETIAL-SW	RETIAL	IND-SPECIFIC	RETAIL
Oracle	TimesTen	DBMS	DBMS-BI	DATABASE MANAGEMENT
CGI	ACAPS	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
CALCOMP	PRINTER-COLR	PRINTER-COLR	PRINTER	PRINTER
Oracle	PSBenftsAdmn	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
ORACLE	SAAS	SAAS	CLOUD-CMPTNG	SOFTWARE AS A SERVICE
O2	UNSPECIFIED	UNSPECIFIED	UNSPECIFIED	UNSPECIFIED LEASED LINE
Targit	BI-SOFTWARE	BI	DBMS-BI	BUSINESS INTELLIGENCE
KPN-QWEST	VPN	VPN	VPN	VIRTUAL PRIVATE NETWORK
HUMMINGBIRD	PORTAL	PORTAL-MGMT	WORKFLOW	PORTAL MANAGEMENT
Feith Sys	DOC-MGMT	DOC-MGMT	WORKFLOW	DOCUMENT MANAGEMENT
VESPER	PHONE-SYS	PHONE-SYS	PHONE-SYS	PHONE SYSTEM
EXECUTONE	PBX-EXT	 	 	PLANNED PBX EXTENSIONS
Xerox	FreeFlow	DOC-MGMT	WORKFLOW	DOCUMENT MANAGEMENT
HP	RX1620	INTEGRITY	INTEGRITY	SERVER
Celoxis	PRJCT-MGT-SW	PROJECT-MGT	ENTPRISE-APP	PROJECT MANAGEMENT SOFTWARE
SAP	PublicSector	ERP-UNSPEC	ENTPRISE-APP	UNSPECIFIED ERP MODULE
JonasConstr	Jonas Constr	CONSTRUCTION	IND-SPECIFIC	CONSTRUCTION
24-7	Voxify	CONTACTCENTE	ENTERPRISE-A	CONTACT CENTER MANAGEMENT
IBM	SYSTEM-I595	SYSTEM-I5XX	SYSTEM-I	SERVER
QWEST	VIRTUAL-PBX	VIRTUAL-PBX	VIRTUAL-PBX	VIRTUAL PBX
Adobe	InDesign	PUBLISHING	ENTPRISE-APP	DESIGN & PUBLISHING SOFTWARE
CODENET	UNSPECIFIED	UNSPECIFIED	UNSPECIFIED	UNSPECIFIED LEASED LINE
ORACLE	BI	BI	DBMS-BI	BUSINESS INTELLIGENCE
NetScout	nGenius	DATA-CENTER	ENTERRISE-MG	IT INFRASTRUCTURE & OPS MANA
Deltek	Deltek IPM	ERP-UNSPEC	ENTPRISE-APP	UNSPECIFIED ERP MODULE
GLOBE-PROD	OFFICE	SUITES	OFFICE	SUITES
CANON	INKJET-COLOR	INKJET-COLOR	INKJET	INK JET PRINTER
CABLETRON	ROUTER	ROUTER	ROUTER	ROUTER
Sevocity	MEDICAL-SW	MEDICAL	IND-SPECIFIC	MEDICAL
REMEDY	ASSET-MGMT	ASSET-MGMT	SYSTEMS-MGMT	ASSET MANAGEMENT
MEDSPHERE	MEDICAL	MEDICAL	IND-SPECIFIC	MEDICAL/HOSPITAL
AtTask	PRJCT-MGT-SW	PROJECT-MGT	ENTPRISE-APP	PROJECT MANAGEMENT SOFTWARE
INTUITIVE	CRM	CRM/SFA	ENTPRISE-APP	CUSTOMER/SALESFORCE MGMT
Deltek	Maconomy	ERP-UNSPEC	ENTPRISE-APP	UNSPECIFIED ERP MODULE
ROCKWELL	PBX-EXT	 	 	PLANNED PBX EXTENSIONS
Technorati	MARKETING-SW	MARKETING	ENTPRISE-APP	MARKETING PERFORMANCE MANAGE
ReadyGo	PUBLISHNG-SW	PUBLISHING	ENTPRISE-APP	DESIGN & PUBLISHING SOFTWARE
Avaya	MeetExchng	COLLABORATIV	ENTPRISE-APP	COLLABORATIVE/INTEGRN SOFTWR
Oracle	CllctIntllct	SOCIAL-MGT	ENTERPRISE-A	SOCIAL MEDIA SYSTEMS
PHP	OS	OS	OS	OPERATING SYSTEM
FTI Tech	LEGAL-SRV-SW	LEGAL-SRV	IND-SPECIFIC	LEGAL & PROFESSIONAL SERVICE
MICROSOFT	OFFICEPRO-97	SUITES	OFFICE	SUITES
SYSTEM-SOLS	UNIFIED-COMM	UNIFIED-COMM	UNIFIED-COMM	UNIFIED COMMUNICATIONS SRVS
Epic Sys	MyChart	MEDICAL	IND-SPECIFIC	MEDICAL
PRO-TEM	DBMS	DBMS	DBMS-BI	DATABASE MANAGEMENT
Quest-sftwr	QuestQMX	SOFT-CONFIG	APPL-MGMT	SOFTWARE CONFIGURATION MGMT
ITCDELTACOM	T1	T1	T1	T1 LINE
HITACHI	PILOT-98T	PILOT-P8	PILOT	IBM/PCM MAINFRAME
DATA-PROD	DT-MATRX-B/W	DT-MATRX-B/W	DOT-MATRIX	DOT MATRIX PRINTER
LOTUS	DOMINO	GROUPWARE	OFFICE	GROUPWARE SOFTWARE
IBM	CognosExprss	BI	DBMS-BI	BUSINESS INTELLIGENCE
CA	CA 7	DATA-CENTER	ENTERRISE-MG	IT INFRASTRUCTURE & OPS MANA
Salesforce	Desk.com	HELPDESK	ENTERPRISE-A	HELP DESK MANAGEMENT
VODAVI	PBX	PBX	PBX	PRIVATE BRANCH EXCHANGE
HP	PROLNT-DL380	PROLIANT-DL	PROLIANT	SERVER
UNSPECIFIED	INTEL-WRKSTN	WORKSTATION	WORKSTATION	HIGH PERFORMANCE WORKSTATION
DYNATECH	UPS	 	 	POWER SYSTEM
COMPILER	PASCAL	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
XENSOURCE	XEN	SERVER-MGMT	SYSTEMS-MGMT	SERVER MANAGEMENT TOOLS
SAP	ABAP	OS	OS	OPERATING SYSTEM
Blackboard	Collaborate	EDUCATION	IND-SPECIFIC	ACADEMIC & EDUCATION MANAGEM
E-HEALTHKEY	MEDICAL	MEDICAL	IND-SPECIFIC	MEDICAL/HOSPITAL
INTRNT-LMBR	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
FARGO	PRINTER	PRINTER	PRINTER	PRINTER
LORAIN	UPS	 	 	POWER SYSTEM
EasyVista	IT-MGT-SW	DATA-CENTER	ENTERRISE-MG	IT INFRASTRUCTURE & OPS MANA
ADONIX	MRP-II	MANUFACTURER	IND-SPECIFIC	MANUFACTURING
QUME	PRINTER-B/W	PRINTER-B/W	PRINTER	PRINTER
PRIME	EDMS	CAD/CAM	WORKSTATION	CAD/CAM
INFORGLOBAL	ERP-UNSPEC	ERP-UNSPEC	ENTPRISE-APP	UNSPECIFIED ERP MODULE
WORKDAY	HUMAN-RES	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
COUGAR-MTN	ACT-1	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
PANASONIC	OPDISK	DISK-OPTICAL	DISK	OPTICAL DISK DRIVE
GEAC	NETWORK-MGMT	NETWORK-MGMT	SYSTEMS-MGMT	NETWORK MANAGEMENT TOOLS
ETEL	VOICEPROVIDE	LONG-DIST	LONG-DIST	LONG DISTANCE CARRIER
IBM	DITTO	PROG-UTILITY	APPL-MGMT	PROGRAMMING UTILITIES
POSTECOM	INET-ACCESS	 	 	INTERNET ACCESS PROVIDER
COMPILER	LISP	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
SOFTKEY	MAILMERGE	GROUPWARE	OFFICE	GROUPWARE SOFTWARE
IBM	INFRMX-ONLIN	DBMS	DBMS-BI	DATABASE MANAGEMENT
MCLEOD-USA	T3	T3	T3	T3 LINE
Maxwell Sys	CONST-SWFTWR	CONSTRUCTION	IND-SPECIFIC	CONSTRUCTION
IN-HOUSE	DESKTOP-MGMT	DESKTOP-MGMT	SYSTEMS-MGMT	DESKTOP MANAGEMENT TOOLS
KODAS	CRM	CRM/SFA	ENTPRISE-APP	CUSTOMER/SALESFORCE MGMT
CMG	PERSONNEL	HUMAN-RES	ENTPRISE-APP	HUMAN RESOURCES MANAGEMENT
FORTEX	PASSPORT	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
SUCCESSFACT	SAAS	SAAS	CLOUD-CMPTNG	SOFTWARE AS A SERVICE
Infor	DistBusSX.e	SUPPLY-CHAIN	ENTPRISE-APP	SUPPLY CHAIN MANAGEMENT
ATI	LASER-B/W	LASER-B/W	LASER	DESKTOP LASER PRINTER
SAAS	SAAS-ERP	SAAS-ERP	CLOUD-CMPTNG	ERP AS A SERVICE
PANASONIC	VIRTUAL-PBX	VIRTUAL-PBX	VIRTUAL-PBX	VIRTUAL PBX
CCA	DEV-TOOL	DEV-TOOL	APPL-MGMT	APPL DEVELOPMENT TOOLS
INTERGRAPH	HUB	HUB	HUB	LAN INTELLIGENT HUB
CST	NETWORK-MGMT	NETWORK-MGMT	SYSTEMS-MGMT	NETWORK MANAGEMENT TOOLS
LANIER	LASER	LASER	LASER	DESKTOP LASER PRINTER
SOAPware	MEDICAL-SW	MEDICAL	IND-SPECIFIC	MEDICAL
XO	ISDN-BRI	ISDN-BRI	ISDN-BRI	ISDN-BRI LINE
WHITE-BOX	RISC-WRKSTN	WORKSTATION	WORKSTATION	HIGH PERFORMANCE WORKSTATION
ACCESS-INTL	FMCS	ACCOUNTING	ENTPRISE-APP	ACCOUNTING
